"AGREEMENT_RK","TARGET","CLIENT_ID","AGE","SOCSTATUS_WORK_FL","SOCSTATUS_PENS_FL","GENDER","CHILD_TOTAL","DEPENDANTS","PERSONAL_INCOME","LOAN_NUM_TOTAL","LOAN_NUM_CLOSED"
65255095,0,106813254,38,1,0,0,3,3,8000.0,1,1
65247384,0,106813221,41,1,0,1,2,0,8000.0,2,1
73833083,0,106817479,38,1,0,0,3,3,8000.0,1,0
61921324,1,106808183,24,1,0,1,1,1,8000.0,1,1
66975983,1,106815512,47,1,0,0,0,0,8000.0,1,0
60114093,1,106805218,22,1,0,1,1,1,8000.0,2,0
66190725,1,106813784,64,0,1,1,0,0,8000.0,1,0
66751099,0,106814680,26,1,0,1,1,1,8000.0,2,2
64892565,0,106812858,56,1,0,1,2,0,8066.0,1,0
61975847,0,106808520,35,1,0,1,1,1,8100.0,1,0
60108601,0,106805171,50,1,0,1,0,0,8100.0,1,0
75290611,0,106819584,31,1,0,1,1,1,8100.0,3,1
63996046,0,106811655,54,0,1,1,3,0,8100.0,1,0
75208052,1,106819423,26,1,0,0,1,1,8100.0,2,1
67438464,0,106816860,49,1,0,1,2,0,8200.0,2,1
61163995,0,106806504,59,0,1,1,0,0,8200.0,1,0
65238772,0,106813186,26,1,0,1,0,0,8200.0,1,1
61461238,0,106807622,45,1,0,1,0,0,8200.0,2,2
61436346,0,106807475,38,1,0,1,1,1,8200.0,2,1
62769356,0,106810331,42,1,0,0,2,2,8200.0,1,0
72283417,0,106817193,62,0,1,0,0,0,8200.0,1,0
65501857,0,106813578,57,0,1,1,2,0,8200.0,2,2
66197155,0,106813850,64,0,1,1,0,0,8200.0,1,0
67438924,1,106816865,28,1,0,1,1,1,8200.0,2,1
62235646,0,106809246,29,1,0,1,1,1,8200.0,1,0
73845408,0,106817578,44,1,0,1,1,1,8200.0,1,0
61934427,0,106808284,62,0,1,1,0,0,8200.0,2,1
60458136,0,106805634,34,1,0,1,2,2,8200.0,1,0
61384177,0,106807309,44,1,0,1,1,1,8200.0,2,0
62126858,0,106808904,34,1,0,1,1,1,8250.0,1,0
63998829,0,106811677,64,0,1,0,0,0,8300.0,1,0
62371855,0,106809512,64,0,1,0,2,2,8300.0,1,0
66828724,0,106814943,25,1,0,0,0,0,8300.0,2,2
73820306,0,106817379,24,1,0,1,0,0,8300.0,1,0
67429829,0,106816789,57,0,1,1,1,1,8300.0,1,0
61141792,0,106806351,32,1,0,1,0,0,8300.0,1,0
61527378,0,106807797,57,0,1,1,1,0,8300.0,1,0
66190042,0,106813778,52,1,0,1,0,0,8300.0,1,0
62372660,0,106809524,22,1,0,1,0,0,8300.0,1,0
62179903,1,106809154,34,1,0,0,0,0,8300.0,1,0
74958945,0,106819001,53,0,1,0,0,0,8350.0,1,1
66771654,0,106814843,38,1,0,1,3,3,8350.0,2,2
64365674,0,106811955,54,0,1,1,0,0,8400.0,2,1
72293859,0,106817278,37,0,1,1,0,0,8400.0,1,0
65421178,0,106813457,26,0,1,1,1,1,8400.0,1,1
61101962,0,106806044,54,0,1,1,3,0,8400.0,1,0
59935839,0,106804603,66,0,1,1,0,0,8400.0,2,2
73845731,0,106817583,52,0,1,1,0,0,8400.0,1,0
60387399,0,106805396,28,1,0,1,1,1,8500.0,1,0
66760003,0,106814760,61,0,1,0,0,0,8500.0,3,3
63810875,1,106811299,53,0,1,1,1,0,8500.0,3,2
64832999,0,106812699,44,1,0,0,2,2,8500.0,1,0
64554862,0,106812410,38,1,0,1,2,1,8500.0,1,0
61447237,0,106807526,42,1,0,1,1,1,8500.0,1,0
75025552,0,106819273,45,1,0,1,1,1,8500.0,2,2
66326365,0,106813966,56,1,0,1,2,0,8500.0,2,2
64456173,0,106812253,27,1,0,0,2,2,8500.0,1,0
61516668,0,106807703,50,1,0,1,0,0,8500.0,1,0
67331827,0,106816585,46,1,0,1,0,0,8500.0,2,1
66839908,0,106815015,45,1,0,1,1,0,8500.0,3,2
62376323,0,106809543,33,1,0,1,0,0,8500.0,1,0
74645580,0,106818574,28,1,0,1,1,1,8500.0,3,2
67430928,1,106816801,40,1,0,1,3,0,8500.0,1,0
66917405,0,106815360,30,1,0,1,1,1,8500.0,1,0
67150297,0,106815932,50,1,0,1,2,2,8500.0,3,2
66714923,0,106814569,51,1,0,1,0,0,8500.0,4,4
64894506,0,106812876,23,1,0,0,0,0,8500.0,1,0
67072521,0,106815692,51,0,1,1,2,0,8500.0,1,1
60104219,0,106805137,56,1,1,1,2,0,8500.0,1,0
67423380,0,106816724,41,0,1,1,1,0,8500.0,1,0
72295484,1,106817297,30,1,0,0,1,1,8500.0,1,0
60391467,0,106805424,58,0,1,1,2,0,8500.0,1,0
66528867,0,106814213,41,1,0,1,2,1,8500.0,2,2
66317956,0,106813920,25,1,0,1,0,0,8500.0,4,4
67226497,0,106816323,52,1,0,1,0,0,8500.0,1,0
59921843,0,106804459,59,1,0,1,1,0,8500.0,1,1
61383153,0,106807298,34,1,0,1,2,2,8500.0,1,0
61854059,0,106808068,32,1,0,1,1,1,8500.0,1,0
62610137,0,106810215,34,1,0,1,1,1,8500.0,1,0
67429271,0,106816788,56,0,1,1,2,0,8500.0,1,0
74561361,0,106818501,30,1,0,0,0,0,8500.0,2,2
61460250,1,106807610,41,1,0,1,3,1,8500.0,3,2
67086107,0,106815774,39,1,0,0,1,1,8500.0,5,5
66187556,0,106813756,24,1,0,1,0,0,8500.0,1,0
63093723,0,106810825,40,1,0,1,4,4,8500.0,1,0
61062103,0,106805919,38,1,0,1,0,0,8500.0,1,1
62993251,0,106810636,50,1,0,1,3,1,8500.0,1,0
66849130,0,106815071,61,0,1,1,2,0,8500.0,3,3
62774229,0,106810346,33,1,0,1,2,0,8500.0,1,0
66314476,0,106813909,48,1,0,1,3,0,8500.0,2,2
60046035,0,106804831,32,1,0,0,1,1,8500.0,1,0
67161926,0,106816014,27,1,0,1,1,1,8500.0,3,3
66774242,0,106814870,24,1,0,1,0,0,8500.0,2,1
64365199,0,106811953,59,0,1,1,2,0,8500.0,1,0
63602322,0,106811171,37,1,0,1,2,2,8500.0,1,0
67027414,0,106815644,41,1,0,1,0,0,8500.0,2,2
61106989,0,106806090,28,1,0,1,1,0,8500.0,1,1
60057014,0,106804920,60,0,1,1,0,0,8500.0,1,0
62436126,0,106809714,36,1,0,0,0,0,8500.0,1,0
61061679,0,106805917,52,1,0,1,2,0,8500.0,1,1
66195947,1,106813833,47,1,0,0,1,1,8500.0,1,0
73837410,0,106817508,44,1,0,1,1,1,8500.0,3,2
75273183,0,106819464,47,1,0,1,0,0,8500.0,2,1
74956944,0,106818984,49,1,0,1,2,2,8500.0,2,1
61923098,0,106808199,49,1,0,1,0,0,8500.0,1,1
74658988,1,106818682,25,1,0,1,1,1,8500.0,2,1
64830624,1,106812681,27,1,0,1,1,1,8500.0,1,0
74488119,0,106818259,62,0,1,1,2,0,8500.0,2,1
66706343,0,106814531,46,1,0,1,0,0,8500.0,6,5
60386212,0,106805389,45,1,0,1,0,0,8500.0,1,0
66780171,0,106814914,53,0,1,1,2,0,8500.0,1,1
66830030,0,106814955,26,1,0,1,0,0,8500.0,2,1
67143120,0,106815874,38,1,0,1,2,2,8500.0,2,2
67143120,0,106815874,38,1,0,1,2,2,8500.0,2,2
67206881,0,106816182,25,1,0,1,1,1,8500.0,1,1
66886773,0,106815139,53,1,0,1,2,2,8500.0,1,0
62129779,0,106808925,28,1,0,1,0,0,8500.0,1,0
74635559,0,106818514,28,1,0,1,1,1,8500.0,2,2
67171784,0,106816099,56,0,1,1,1,0,8500.0,3,3
62617063,0,106810267,33,1,0,1,1,1,8500.0,1,0
73835698,0,106817497,34,1,0,1,2,2,8500.0,1,0
74527338,0,106818330,43,1,0,0,1,0,8500.0,1,1
73840362,0,106817534,41,1,0,1,2,2,8500.0,2,1
67335505,0,106816624,55,1,0,1,3,0,8500.0,1,0
66905770,0,106815265,36,1,0,1,2,1,8500.0,3,2
66192823,0,106813800,57,1,1,1,1,0,8500.0,1,0
66927989,0,106815444,28,1,0,1,1,1,8500.0,1,0
61359298,0,106807106,45,1,0,0,1,1,8500.0,1,1
67020882,0,106815600,53,1,0,0,0,0,8500.0,2,2
62594985,0,106810088,61,0,1,1,3,0,8500.0,1,1
72302430,0,106817343,58,0,1,0,2,0,8500.0,1,0
60103429,0,106805132,58,0,1,1,1,0,8500.0,1,1
62082244,0,106808803,46,1,0,1,0,0,8500.0,1,0
62082244,0,106808803,46,1,0,1,0,0,8500.0,1,0
67168563,0,106816070,48,1,0,0,0,0,8500.0,1,1
65401225,0,106813326,55,0,1,0,0,0,8500.0,1,1
66662561,0,106814411,35,1,0,0,1,1,8500.0,2,2
67423561,0,106816729,48,1,0,1,2,2,8500.0,1,0
67310268,0,106816432,24,1,0,1,1,1,8500.0,1,0
62935808,0,106810474,35,1,0,0,0,0,8500.0,1,0
62172112,0,106809104,52,1,0,1,3,0,8500.0,1,0
72275778,0,106817143,43,1,0,1,1,1,8500.0,1,0
73848954,0,106817618,37,1,0,1,1,1,8500.0,1,1
66316330,0,106813914,55,1,0,0,0,0,8500.0,2,2
74653698,0,106818632,28,1,0,1,1,1,8500.0,2,2
67219893,0,106816278,32,1,0,0,2,2,8500.0,3,3
61533937,0,106807858,32,1,0,1,1,1,8500.0,1,0
67021861,0,106815608,38,1,0,1,2,1,8500.0,3,3
60050619,1,106804861,28,1,0,1,0,0,8500.0,1,0
66977781,0,106815523,34,1,0,0,1,0,8500.0,2,1
64456240,0,106812256,28,1,0,1,1,1,8500.0,1,0
64822502,0,106812625,49,1,0,1,2,0,8500.0,1,0
64368180,0,106811967,54,1,0,1,1,0,8500.0,1,0
66200736,0,106813891,49,0,1,1,2,0,8500.0,1,0
64836539,0,106812716,46,1,0,1,0,1,8500.0,1,0
66593679,0,106814343,31,1,0,1,1,1,8500.0,2,2
65421188,0,106813458,26,1,0,1,1,1,8500.0,1,1
72274301,0,106817135,51,1,0,1,0,0,8500.0,1,0
62136293,0,106808968,46,1,0,1,0,0,8500.0,1,0
60400699,0,106805477,45,1,0,0,3,1,8500.0,1,0
62616610,0,106810262,27,1,0,1,0,0,8500.0,1,0
62171298,0,106809098,54,0,1,1,0,0,8500.0,1,0
66913515,0,106815330,39,1,0,1,2,2,8500.0,2,2
64904179,0,106812934,23,1,0,1,1,1,8500.0,1,0
61422470,0,106807384,25,1,0,0,0,0,8500.0,1,1
65573305,0,106813605,24,1,0,1,1,1,8500.0,2,1
66978740,0,106815525,27,1,0,1,0,0,8500.0,1,0
75280956,0,106819517,50,1,0,1,0,0,8500.0,1,0
75280956,0,106819517,50,1,0,1,0,0,8500.0,1,0
61104055,0,106806064,44,1,0,0,1,0,8500.0,1,0
62239334,0,106809274,63,0,1,1,0,0,8500.0,2,1
67216128,0,106816249,35,1,0,0,1,2,8500.0,2,2
67072784,0,106815695,58,1,1,1,4,0,8500.0,2,2
62028923,0,106808649,34,1,0,1,1,1,8500.0,1,0
65420373,1,106813446,23,1,0,1,0,0,8500.0,1,1
66921874,0,106815404,34,1,0,0,0,0,8500.0,3,3
67175853,0,106816137,45,1,1,1,2,1,8500.0,1,1
64913008,1,106812984,39,1,0,1,10,0,8500.0,1,0
74485181,0,106818235,59,0,1,1,1,1,8500.0,2,1
61434457,0,106807457,64,0,1,1,1,0,8500.0,2,2
61844535,0,106808007,47,1,0,1,1,0,8500.0,1,1
72290939,0,106817259,45,1,0,1,2,1,8500.0,1,0
75021798,0,106819250,29,1,0,1,1,1,8500.0,2,2
64429440,0,106812099,53,1,0,1,2,0,8500.0,1,0
61917596,0,106808145,37,1,0,1,2,2,8500.0,2,1
67215767,0,106816244,36,1,0,1,2,2,8500.0,1,0
61837314,0,106807958,36,1,0,1,2,2,8500.0,1,0
66753409,0,106814705,59,1,0,1,2,0,8500.0,3,3
66849149,0,106815073,45,1,0,1,0,0,8600.0,3,2
66702164,0,106814512,54,0,1,0,2,0,8600.0,2,2
74960630,0,106819020,51,0,1,0,0,0,8600.0,1,1
61106820,1,106806088,30,1,0,1,2,2,8600.0,1,1
60055339,0,106804911,42,1,0,1,3,2,8600.0,1,1
75201835,0,106819397,56,0,1,1,1,0,8600.0,1,0
66976246,0,106815513,33,1,0,0,2,2,8600.0,1,0
59925421,0,106804492,41,1,0,1,2,1,8600.0,1,1
61852399,0,106808052,31,1,0,1,2,1,8600.0,1,0
66981270,0,106815540,43,0,1,0,2,2,8600.0,1,0
72279866,0,106817164,33,1,0,1,2,1,8600.0,2,0
67226618,0,106816326,61,0,1,0,0,0,8600.0,1,0
60059742,0,106804946,37,1,0,1,3,0,8600.0,1,1
64827687,0,106812663,35,1,0,1,2,2,8700.0,1,0
64371693,1,106811991,53,1,0,0,1,0,8700.0,1,0
73833554,0,106817487,57,0,1,1,1,1,8700.0,3,2
62485098,0,106809832,29,1,0,1,1,1,8700.0,1,1
67421446,0,106816713,59,0,1,1,2,0,8700.0,1,0
61835134,0,106807946,52,1,1,1,1,0,8700.0,1,0
67444503,0,106816897,48,1,0,1,0,0,8700.0,1,0
61155412,0,106806443,61,0,1,1,3,0,8700.0,1,0
61155412,0,106806443,61,0,1,1,3,0,8700.0,1,0
64441698,0,106812176,32,1,0,1,1,1,8700.0,1,0
61229612,0,106806572,51,1,0,1,2,0,8700.0,1,0
64469957,0,106812341,22,1,0,1,1,1,8726.0,1,0
61415634,0,106807338,26,1,0,0,1,1,8800.0,1,1
61290947,0,106806863,58,1,1,1,3,0,8800.0,1,0
64821377,0,106812622,32,1,0,1,2,2,8800.0,1,0
67168244,0,106816065,63,0,1,1,0,0,8800.0,1,1
73835882,1,106817498,33,1,0,1,2,2,8900.0,1,0
74460996,0,106818070,53,1,0,1,1,1,8900.0,4,3
61234801,0,106806609,47,1,0,1,1,0,8900.0,1,0
67322995,0,106816524,53,0,1,1,3,0,8900.0,1,0
74489045,0,106818266,25,0,1,0,1,1,8900.0,2,2
74013792,0,106817671,61,0,1,1,2,0,8900.0,1,1
66915628,0,106815345,52,0,1,0,0,0,8900.0,1,1
66840658,0,106815020,35,1,0,1,1,0,8900.0,2,2
67202364,0,106816153,26,1,0,1,0,0,8900.0,1,0
62610772,0,106810225,24,1,0,0,0,0,8900.0,1,0
64466282,0,106812310,30,1,0,1,2,1,8900.0,1,0
64885090,0,106812816,42,1,0,1,2,1,9000.0,1,0
61257026,0,106806814,64,0,1,0,0,0,9000.0,1,0
65405795,0,106813352,25,1,0,1,0,0,9000.0,2,2
66432857,0,106814139,41,1,0,1,2,2,9000.0,2,2
67321747,0,106816512,23,1,0,1,0,0,9000.0,1,0
64551242,0,106812381,48,1,0,0,0,0,9000.0,2,0
66420656,0,106814104,26,1,0,0,1,1,9000.0,2,2
67426389,0,106816762,56,0,1,0,1,0,9000.0,1,0
61302471,0,106806936,46,1,0,1,0,0,9000.0,1,1
61530018,0,106807824,49,1,0,1,1,1,9000.0,1,1
67533844,0,106816937,27,1,0,1,1,1,9000.0,2,1
60383583,0,106805360,38,1,0,1,2,2,9000.0,1,0
64825946,1,106812649,27,1,0,1,1,1,9000.0,1,0
61962648,0,106808428,27,1,0,0,1,1,9000.0,1,1
64361215,0,106811926,29,1,0,1,1,1,9000.0,1,0
62594920,0,106810087,42,1,0,1,2,1,9000.0,1,0
64365785,0,106811956,54,1,1,1,0,0,9000.0,1,0
66083832,0,106813685,26,1,0,1,0,0,9000.0,1,1
60110403,0,106805187,53,1,0,1,1,1,9000.0,1,0
66412418,0,106814075,56,1,0,1,1,0,9000.0,2,2
74957537,0,106818990,51,1,0,0,2,2,9000.0,4,2
61238488,0,106806653,42,1,0,1,1,1,9000.0,1,0
62799201,0,106810414,42,1,0,0,1,1,9000.0,1,0
63319748,1,106810948,51,1,0,0,0,0,9000.0,1,0
59931599,0,106804561,57,0,1,1,0,0,9000.0,1,1
74994158,0,106819122,59,0,1,1,2,0,9000.0,1,1
62987746,0,106810593,33,1,0,1,0,0,9000.0,1,0
62485035,0,106809831,23,1,0,0,1,0,9000.0,1,1
61928675,0,106808243,27,1,0,1,1,1,9000.0,1,1
60037794,0,106804781,46,1,0,1,1,0,9000.0,1,0
66316628,0,106813915,60,1,0,1,5,0,9000.0,2,2
64594031,0,106812573,56,0,1,1,0,0,9000.0,2,1
67430755,0,106816800,41,1,0,1,2,2,9000.0,1,0
59974976,0,106804744,33,1,0,0,1,1,9000.0,1,1
60469401,0,106805739,57,0,1,1,4,0,9000.0,4,3
61937581,0,106808309,39,1,0,1,2,0,9000.0,2,1
63327628,0,106811000,43,1,0,1,1,1,9000.0,1,0
66087113,0,106813706,23,1,0,1,1,1,9000.0,1,1
60379039,0,106805319,61,0,1,1,0,0,9000.0,1,0
62996576,0,106810662,51,1,0,0,1,0,9000.0,1,0
66595888,0,106814351,40,1,0,1,2,2,9000.0,4,4
67022816,0,106815617,59,0,1,1,2,0,9000.0,2,2
66847453,0,106815052,42,1,0,1,1,1,9000.0,3,3
73842876,0,106817556,61,0,1,1,3,0,9000.0,1,0
66198380,0,106813862,45,1,0,1,2,0,9000.0,1,0
61425487,0,106807403,48,1,0,1,0,0,9000.0,2,1
62255682,0,106809392,59,1,1,1,0,0,9000.0,2,0
67321591,0,106816509,48,1,1,1,2,0,9000.0,1,0
62014334,1,106808537,53,1,0,1,1,1,9000.0,1,0
60052044,0,106804873,32,1,0,1,2,2,9000.0,1,0
67328842,0,106816561,48,1,0,0,2,0,9000.0,1,0
74553099,0,106818460,55,0,1,1,0,0,9000.0,3,2
60061523,0,106804967,53,1,1,1,0,0,9000.0,1,0
60105300,1,106805146,29,1,0,0,0,0,9000.0,1,0
75281601,0,106819521,39,0,1,1,3,1,9000.0,2,1
63914584,1,106811478,45,0,1,1,2,0,9000.0,1,0
61239073,0,106806658,54,1,0,1,3,0,9000.0,1,0
63985024,1,106811588,29,1,0,1,1,1,9000.0,1,0
63985024,1,106811588,29,1,0,1,1,1,9000.0,1,0
64342345,0,106811822,28,1,0,1,0,0,9000.0,1,0
60060877,0,106804956,46,1,0,1,1,1,9000.0,1,1
61462902,0,106807638,38,1,0,1,3,2,9000.0,3,0
62808403,0,106810456,39,1,0,1,2,0,9000.0,1,0
66665887,0,106814432,37,1,0,1,3,2,9000.0,6,6
62939592,0,106810496,40,1,0,0,1,1,9000.0,1,0
67321427,0,106816507,56,1,1,1,2,0,9000.0,2,1
62985608,0,106810581,44,1,0,0,5,2,9000.0,1,0
62499779,0,106809946,38,1,0,1,2,2,9000.0,2,1
61072083,0,106805959,40,1,0,1,1,0,9000.0,1,1
65387556,0,106813289,48,1,0,0,1,0,9000.0,1,1
64907435,0,106812957,27,1,0,0,0,0,9000.0,1,0
67147341,0,106815907,34,1,0,1,2,2,9000.0,1,1
65202335,0,106813052,52,1,0,1,2,0,9000.0,1,0
62024123,0,106808616,47,1,0,1,2,0,9000.0,1,0
62024123,0,106808616,47,1,0,1,2,0,9000.0,1,0
73825102,0,106817405,53,1,0,0,2,0,9000.0,1,0
67275087,0,106816403,55,1,1,1,0,0,9000.0,1,1
60385243,0,106805375,58,1,1,1,0,0,9000.0,1,0
61121145,1,106806233,48,1,0,0,1,1,9000.0,1,1
64003340,0,106811705,52,1,0,1,2,0,9000.0,1,1
67023013,0,106815619,47,1,0,1,2,0,9000.0,2,2
64421411,0,106812044,29,1,0,0,1,1,9000.0,1,0
61421342,0,106807380,31,1,0,1,2,2,9000.0,1,0
73838744,0,106817517,55,1,0,1,2,0,9000.0,1,0
67540000,0,106816968,58,0,1,1,2,0,9000.0,1,0
62370932,0,106809503,26,1,0,1,2,2,9000.0,1,0
65419524,0,106813439,25,1,0,1,0,0,9000.0,2,1
61873622,0,106808109,30,1,0,1,1,1,9000.0,1,0
63328585,0,106811006,39,1,0,1,0,0,9000.0,1,0
60116349,0,106805233,44,1,0,0,0,0,9000.0,1,0
75274130,0,106819471,36,1,0,1,2,2,9000.0,2,2
62018865,0,106808576,22,1,0,0,0,0,9000.0,1,0
61064693,0,106805929,36,1,0,0,2,2,9000.0,1,1
61461808,0,106807629,25,1,0,0,1,0,9000.0,1,0
60114164,0,106805219,47,1,0,0,2,2,9000.0,1,0
67175467,0,106816134,54,1,1,1,2,2,9000.0,2,2
74648077,0,106818590,47,1,0,1,3,0,9000.0,5,5
67219536,0,106816275,40,1,0,1,1,1,9000.0,1,0
75211737,1,106819435,30,1,0,1,0,0,9000.0,1,0
67542085,0,106816988,29,0,1,1,0,0,9000.0,1,0
61254971,0,106806791,54,1,0,1,0,0,9000.0,1,0
75283863,0,106819534,52,0,1,1,2,0,9000.0,1,0
66199218,0,106813875,24,1,0,1,1,1,9000.0,1,0
73824166,1,106817401,27,1,0,0,1,1,9000.0,2,1
64894084,0,106812869,27,1,0,1,1,1,9000.0,1,0
62131402,0,106808932,24,1,0,0,0,0,9000.0,1,0
67202086,0,106816149,43,1,0,1,0,0,9000.0,1,0
65502196,0,106813585,26,1,0,1,0,0,9000.0,1,1
67420096,0,106816705,51,1,0,1,2,0,9000.0,1,0
66657973,1,106814388,48,1,0,1,1,1,9000.0,2,2
74636740,0,106818520,33,1,0,1,0,0,9000.0,3,2
61107824,0,106806101,34,1,0,1,1,1,9000.0,1,0
72296106,0,106817301,61,0,1,0,2,0,9000.0,1,0
62486816,0,106809844,48,1,0,1,2,0,9000.0,1,1
61422914,0,106807386,59,1,1,1,2,0,9000.0,3,2
67215132,0,106816239,44,1,0,1,0,0,9000.0,1,0
67418390,0,106816696,38,1,0,1,1,1,9000.0,2,2
64848896,0,106812798,35,1,0,1,0,0,9000.0,1,1
60467304,0,106805719,58,1,1,1,2,0,9000.0,1,1
66762250,0,106814774,59,1,0,1,0,0,9000.0,1,1
64425217,0,106812068,61,0,1,1,0,0,9000.0,1,0
63910272,0,106811452,55,1,0,1,2,0,9000.0,1,0
61840734,0,106807975,53,1,0,1,2,0,9000.0,1,0
73838088,0,106817510,47,1,0,1,1,0,9000.0,1,0
62504670,0,106809985,49,1,0,0,2,1,9000.0,1,1
63315906,0,106810923,42,1,0,1,2,1,9000.0,1,0
66748270,0,106814663,44,1,0,1,2,1,9000.0,3,3
59920692,0,106804450,35,1,0,1,0,0,9000.0,1,1
64551854,0,106812387,45,1,0,1,3,1,9000.0,1,0
67144794,0,106815891,51,1,0,1,0,0,9000.0,2,2
63987673,1,106811608,27,1,0,1,1,0,9000.0,2,2
65257438,0,106813260,42,1,0,1,1,0,9000.0,1,1
65490650,0,106813521,63,0,1,0,0,0,9000.0,1,1
61115961,0,106806182,50,1,0,1,1,0,9000.0,1,0
60044030,0,106804810,56,1,0,1,0,0,9000.0,1,0
65420769,0,106813453,25,1,0,1,0,0,9000.0,1,1
64827670,0,106812662,54,0,1,1,3,0,9000.0,1,0
66769539,0,106814826,38,1,0,1,0,0,9000.0,2,2
67207126,0,106816185,26,1,0,1,1,1,9000.0,1,0
66969410,0,106815477,38,1,0,0,1,1,9000.0,3,2
61314647,1,106807018,41,1,0,0,0,0,9000.0,1,0
61113358,0,106806161,57,1,0,0,0,0,9000.0,1,0
60108620,0,106805172,59,1,0,1,1,0,9000.0,1,0
64822990,0,106812629,39,1,0,0,2,2,9000.0,1,0
66705231,0,106814524,64,1,0,1,2,0,9000.0,1,1
59924239,0,106804482,37,1,0,1,2,2,9000.0,1,1
61527228,0,106807794,59,0,1,1,0,0,9000.0,1,0
66157715,0,106813741,24,1,0,1,1,1,9000.0,1,1
67436983,0,106816845,35,1,0,1,2,2,9000.0,1,0
62607808,0,106810190,28,1,0,0,0,0,9000.0,1,1
65417477,0,106813419,24,1,0,1,0,0,9000.0,1,1
61429524,0,106807437,37,1,0,1,2,2,9000.0,1,1
61294713,0,106806890,46,1,0,1,0,0,9000.0,1,0
66905853,1,106815266,26,1,0,1,1,1,9000.0,1,0
59937023,0,106804615,43,1,0,1,1,1,9000.0,1,1
60091889,1,106805039,33,1,0,0,1,1,9000.0,1,0
67174957,0,106816128,57,1,1,1,0,0,9000.0,3,3
61290817,0,106806859,26,1,0,0,0,0,9000.0,1,1
66433331,0,106814142,30,1,0,1,1,1,9000.0,2,2
66078109,0,106813645,35,1,0,1,2,2,9000.0,1,1
65218025,0,106813130,58,0,1,0,0,0,9000.0,1,0
66325380,0,106813961,62,0,1,1,0,0,9000.0,2,2
67526748,1,106816911,32,1,0,0,2,2,9000.0,1,0
73815822,0,106817351,33,1,0,1,0,0,9000.0,1,0
65225246,0,106813148,61,1,1,1,0,0,9000.0,1,0
61964930,0,106808456,50,1,0,1,1,1,9000.0,1,0
61964930,0,106808456,50,1,0,1,1,1,9000.0,1,0
62089620,0,106808855,47,1,0,1,2,0,9000.0,1,0
66193667,0,106813807,45,1,0,1,3,0,9000.0,1,0
74167518,1,106817858,55,1,0,1,1,1,9000.0,1,0
61359122,0,106807104,37,1,0,1,2,1,9000.0,1,0
61959317,0,106808395,32,1,0,1,2,2,9000.0,1,0
67090124,1,106815795,32,1,0,1,3,3,9000.0,2,1
66158234,0,106813744,26,1,0,1,2,2,9000.0,1,0
59910525,0,106804372,52,1,0,1,4,0,9000.0,2,1
66970864,0,106815485,30,1,0,0,1,1,9000.0,1,0
65406938,0,106813354,25,1,0,1,0,0,9000.0,1,1
61372760,0,106807210,61,0,1,1,2,0,9000.0,1,1
64887718,0,106812830,27,1,0,0,0,0,9000.0,1,0
66829551,0,106814952,54,1,0,1,0,0,9000.0,1,1
74551691,0,106818443,46,1,0,1,0,0,9000.0,2,2
66838135,0,106815005,25,1,0,0,1,1,9000.0,2,1
65008188,0,106813030,41,1,0,1,1,1,9000.0,2,1
66900491,0,106815230,27,1,0,1,1,1,9000.0,1,0
73839436,0,106817522,53,1,1,1,1,1,9000.0,2,1
74529278,0,106818341,58,1,1,1,0,0,9000.0,2,1
59961183,0,106804660,58,0,1,1,0,0,9000.0,1,1
63004046,0,106810719,37,1,0,1,2,2,9000.0,1,0
63916483,0,106811495,38,1,0,1,1,0,9000.0,1,0
64366842,0,106811962,52,1,0,1,1,0,9000.0,1,0
66327751,0,106813973,52,1,0,1,0,0,9000.0,2,2
61106177,0,106806082,47,1,0,1,2,1,9000.0,1,0
62249125,1,106809341,53,1,0,1,3,0,9000.0,1,0
65411400,0,106813370,26,1,0,1,0,0,9000.0,1,1
66760539,0,106814763,27,1,0,1,0,0,9000.0,2,2
66760539,0,106814763,27,1,0,1,0,0,9000.0,2,2
64601236,0,106812614,27,1,0,1,0,0,9000.0,1,1
64601236,0,106812614,27,1,0,1,0,0,9000.0,1,1
74523153,0,106818306,58,1,1,1,6,0,9000.0,1,1
61533148,0,106807853,43,1,0,1,2,0,9000.0,1,1
62180610,1,106809161,39,1,0,1,2,1,9000.0,1,0
61307120,0,106806968,23,1,0,0,0,0,9000.0,1,0
67544353,0,106817006,53,1,0,1,0,0,9000.0,1,1
61147488,0,106806390,28,1,0,1,0,0,9000.0,1,0
66779134,0,106814907,40,1,0,1,2,2,9000.0,1,1
66709879,0,106814543,64,0,1,1,1,0,9000.0,1,1
67026520,0,106815634,50,1,0,1,2,0,9000.0,2,2
61971854,0,106808499,22,1,0,1,0,0,9000.0,1,0
65571249,0,106813604,23,1,0,1,1,1,9000.0,1,1
61527265,0,106807795,33,1,0,0,2,2,9000.0,1,0
62485821,0,106809835,43,1,0,1,1,1,9000.0,1,1
62036653,0,106808717,60,0,1,1,3,0,9000.0,1,0
62141180,0,106809007,39,1,0,1,3,2,9000.0,1,0
65239038,0,106813188,22,1,0,0,0,0,9000.0,1,1
66747826,0,106814660,45,1,0,0,0,0,9000.0,5,4
60463703,0,106805689,50,1,0,1,2,0,9000.0,1,0
73843428,1,106817559,42,1,0,1,2,1,9000.0,1,1
67079917,0,106815731,51,1,0,0,0,0,9000.0,2,2
60095348,0,106805066,31,1,0,0,1,1,9000.0,1,1
